,,
,8.847674,7.912857
,8.868985,7.908192
,8.855954,7.890975
,8.862392,7.883493
,8.903322,7.881728
,8.83257,7.885542
,8.812376,7.874074
,8.84501,7.872591
,8.838546,7.861245
,8.864877,7.863833
